,RowNumber,CustomerId,CreditScore,Gender,Balance,NumOfProducts,HasCrCard,IsActiveMember,Age,Geography,EstimatedSalary,Surname,Exited,Tenure
2410,2411,15613326,596,Female,138162.81,1,1,0,33,Texas,85412.54,Gow,0,1
2411,2412,15739502,549,Female,135020.21,2,1,1,31,Alabama,23343.18,Amaechi,0,9
2412,2413,15670914,754,Male,0.0,2,1,0,38,Texas,180698.32,Robe,0,2
2413,2414,15604073,815,Female,135161.67,1,1,1,25,Alabama,136071.05,Bibi,0,8
2414,2415,15806027,556,Female,0.0,1,1,0,52,Texas,175149.2,Niu,1,9
2415,2416,15574886,706,Male,94486.47,1,1,1,32,Texas,146949.74,Palerma,0,6
2416,2417,15707120,850,Male,117640.39,1,1,0,46,Texas,88920.68,Cocci,0,9
2417,2418,15800845,732,Female,111379.55,1,1,1,33,California,45098.62,Artemieva,0,8
2418,2419,15603914,614,Male,0.0,1,1,1,40,Texas,20339.79,Arcuri,1,6
2419,2420,15722765,580,Female,136820.99,1,0,1,57,California,108528.74,Owen,0,0
2420,2421,15783305,593,Female,98752.51,1,1,0,46,Texas,145560.38,Franklin,0,7
2421,2422,15574842,653,Female,158266.42,3,1,1,25,Alabama,199357.24,Lorenzo,0,2
2422,2423,15607837,746,Female,105599.67,1,1,1,29,Texas,43106.17,Muriel,0,4
2423,2424,15714877,662,Female,0.0,2,1,0,29,Texas,137508.31,MacDevitt,0,100
2424,2425,15782941,573,Male,0.0,2,1,1,31,Texas,91957.39,Chijindum,0,2
2425,2426,15630167,684,Female,139723.9,1,1,1,39,California,120612.11,Gibson,0,4
2426,2427,15759038,793,Female,141806.46,1,1,0,41,Texas,102921.17,Whitehead,0,3
2427,2428,15661821,798,Female,132571.67,1,1,1,49,Alabama,31686.33,Johnstone,1,5
2428,2429,15728006,524,Male,180516.9,1,1,0,40,Texas,180002.42,Endrizzi,0,2
2429,2430,15712176,816,Male,0.0,2,1,1,,Texas,28407.4,Burke,0,8
2430,2431,15689351,742,Female,92805.72,1,0,1,41,Alabama,73743.95,Johnson,1,4
2431,2432,15782247,540,Male,0.0,3,1,1,22,Texas,186233.26,Yeh,1,4
2432,2433,15769064,537,Male,135309.36,1,1,0,39,Alabama,31728.86,Marshall,1,3
2433,2434,15718153,759,Female,128917.84,1,1,1,74,California,48244.64,Kao,0,6
2434,2435,15613189,774,Female,56580.93,1,1,0,52,Texas,113266.28,Browne,1,2
2435,2436,15661734,608,Male,131390.75,2,1,0,42,Alabama,71178.09,Taylor,0,8
2436,2437,15592645,704,Male,0.0,2,0,0,37,California,25684.93,Gibbons,0,4
2437,2438,15768387,581,Male,0.0,2,0,0,41,Texas,29737.14,Nott,0,8
2438,2439,15792525,628,Female,97361.66,1,1,1,61,Alabama,149922.38,Lei,1,1
2439,2440,15586976,566,Female,0.0,1,1,0,42,Texas,180702.12,Alexeeva,1,6
2440,2441,15790659,701,Male,0.0,2,0,1,59,California,27597.59,Sheets,0,7
2441,2442,15691446,735,Male,0.0,2,1,1,29,California,95025.27,Tokaryev,0,10
2442,2443,15772632,680,Female,0.0,2,1,0,34,Texas,167035.07,Ts'ui,0,1
2443,2444,15706587,560,Male,0.0,2,0,1,57,Texas,116781.71,Johnston,0,0
2444,2445,15572461,663,Female,102714.65,2,0,0,29,Alabama,21170.81,Kung,0,4
2445,2446,15654409,665,Female,67816.72,1,1,1,34,Texas,29641.58,Unwin,0,5
2446,2447,15568025,758,Male,81710.46,1,1,1,51,Texas,116520.07,Hsueh,0,8
2447,2448,15715769,621,Male,75237.54,1,0,1,26,Texas,,Hao,0,2
2448,2449,15667458,764,Male,124023.18,1,1,0,28,Alabama,,,0,10
2449,2450,15567980,537,Female,100727.5,1,0,1,46,Alabama,140857.76,Frater,1,5
2450,2451,15679294,589,Female,107238.85,2,1,0,46,Texas,37024.28,Brennan,0,100
2451,2452,15606507,555,Male,0.0,2,1,0,24,Texas,27513.47,Pisani,0,5
2452,2453,15578825,734,Female,139994.66,1,1,0,,Texas,17744.72,Golubev,0,0
2453,2454,15619935,783,Female,126224.87,1,1,1,59,California,4423.63,Vanmeter,0,9
2454,2455,15636089,678,Female,145751.03,1,0,0,,Alabama,109718.44,Hs?,1,1
2455,2456,15727490,661,Male,0.0,1,0,1,47,Texas,107243.31,Scott,1,5
2456,2457,15591766,607,Female,121166.89,1,0,1,25,California,115288.24,Crawford,0,4
2457,2458,15641629,537,Female,0.0,2,0,1,38,California,41233.97,P'eng,0,1
2458,2459,15813303,513,Male,0.0,2,1,1,88,California,,Rearick,0,10
2459,2460,15756920,576,Male,70655.48,1,0,0,63,Texas,78955.8,Genovesi,1,9
2460,2461,15726403,660,Male,129901.21,1,1,0,41,Alabama,26025.6,Glenny,1,1
2461,2462,15592765,637,Male,125470.81,1,1,1,40,Texas,174536.17,Marks,0,8
2462,2463,15704442,672,Female,169406.33,4,1,1,53,Texas,147311.47,Fleming,1,9
2463,2464,15641136,629,Male,0.0,2,0,1,32,Texas,77965.44,Davison,0,2
2464,2465,15725818,583,Male,107041.3,1,1,1,40,Alabama,,,0,4
2465,2466,15612071,763,Female,95153.77,1,0,1,32,California,81310.1,Wilson,0,100
2466,2467,15719809,516,Male,145166.09,2,0,0,32,Alabama,111421.45,Endrizzi,0,3
2467,2468,15716518,617,Female,0.0,2,0,0,27,Texas,190269.21,Yuryeva,0,4
2468,2469,15742210,700,Male,65962.63,1,1,1,38,Texas,100950.48,Ugochukwu,0,9
2469,2470,15630617,727,Male,140418.81,1,1,1,,Alabama,113033.73,Lo Duca,1,6
2470,2471,15720838,689,Female,139799.63,1,0,1,,California,120663.57,Gallo,0,3
2471,2472,15595537,626,Male,171787.84,2,1,0,49,Alabama,187192.23,Trout,0,9
2472,2473,15623196,686,Male,149238.97,1,1,1,38,Texas,97825.23,Morley,0,6
2473,2474,15679249,351,Female,163146.46,1,1,0,57,Alabama,169621.69,Chou,1,4
2474,2475,15693199,739,Female,0.0,2,1,0,37,Texas,191557.1,Shao,1,8
2475,2476,15661219,627,Male,0.0,2,1,0,32,Texas,103287.62,Trentino,0,10
2476,2477,15617136,451,Female,61482.47,1,1,1,38,Alabama,167538.66,Mazzanti,0,9
2477,2478,15760294,512,Female,145150.28,1,1,0,41,Texas,64869.32,Endrizzi,1,8
2478,2479,15652808,774,Female,126670.37,1,1,0,41,Texas,102426.06,Monaldo,0,5
2479,2480,15657139,652,Female,84390.8,2,0,1,40,Texas,107876.2,Otutodilinna,0,8
2480,2481,15803790,638,Male,89728.86,2,1,1,37,Alabama,,Allen,0,2
2481,2482,15764105,475,Female,0.0,2,1,0,57,Texas,89248.99,Milne,0,1
2482,2483,15672610,567,Male,118628.8,1,0,0,40,California,91973.63,Somadina,0,4
2483,2484,15766896,750,Male,0.0,2,1,0,37,Texas,16870.2,Chieloka,0,3
2484,2485,15587735,850,Male,96863.13,1,1,1,39,Texas,121681.19,Chukwuebuka,0,6
2485,2486,15659501,753,Female,142263.45,1,0,1,38,Texas,33730.43,Chioke,0,6
2486,2487,15745001,683,Female,0.0,2,1,0,,California,104786.59,Kovalev,0,7
2487,2488,15651140,710,Female,0.0,1,1,0,32,Texas,94790.34,Doherty,0,3
2488,2489,15571148,645,Female,0.0,2,0,0,21,California,28726.07,Baranov,0,1
2489,2490,15776824,714,Male,122724.37,1,1,1,28,Texas,67057.27,Rossi,0,6
2490,2491,15633141,696,Female,174902.26,1,1,0,35,Alabama,69079.85,Robinson,0,4
2491,2492,15764174,612,Female,0.0,2,1,1,26,California,179780.74,Bidencope,0,4
2492,2493,15778155,520,Female,108914.17,1,1,1,,Alabama,183572.39,T'ien,1,3
2493,2494,15715920,782,Male,98052.66,1,1,1,23,California,142587.32,De Bernales,0,10
2494,2495,15671917,666,Male,123873.19,1,1,1,46,Texas,177844.06,Wade,0,5
2495,2496,15666548,466,Female,111920.13,3,1,0,56,Alabama,197634.11,Chung,1,2
2496,2497,15625623,567,Female,0.0,2,0,1,45,Texas,121053.19,Stevenson,0,4
2497,2498,15748123,613,Male,0.0,2,1,1,20,Texas,149613.77,Chienezie,0,3
2498,2499,15648735,718,Male,0.0,2,1,1,37,Texas,142.81,Cashin,0,8
2499,2500,15634974,614,Female,75150.34,4,0,1,37,Texas,131766.67,Seppelt,1,8
2500,2501,15713378,711,Male,0.0,2,0,0,,Texas,53311.78,Brownless,0,10
2501,2502,15753370,691,Female,114753.76,1,1,0,,Alabama,107665.02,McDonald,0,5
2502,2503,15782659,527,Male,0.0,1,1,0,32,Texas,109523.88,Mamelu,0,0
2503,2504,15583364,476,Female,111871.93,1,0,0,32,Texas,112132.86,McGregor,0,6
2504,2505,15625942,619,Female,0.0,2,0,0,45,California,113645.4,McDonald,0,0
2505,2506,15720284,607,Female,135927.06,1,0,0,37,Alabama,,Crawford,0,4
2506,2507,15679642,695,Male,0.0,2,1,1,44,California,70974.13,Feng,0,8
2507,2508,15628007,653,Male,0.0,2,0,0,33,Texas,53379.52,Genovese,0,1
2508,2509,15661974,677,Male,57037.74,1,1,1,46,Texas,158531.01,Pirozzi,0,2
2509,2510,15689341,655,Female,0.0,4,1,0,50,Texas,179267.94,Gibbs,1,100
2510,2511,15607993,625,Female,79468.96,1,1,1,52,Texas,84606.03,Milne,0,2
2511,2512,15693267,679,Female,121063.85,1,1,0,34,Alabama,,Dickson,0,7
2512,2513,15769522,734,Male,118537.47,1,1,1,51,Texas,116912.45,O'Connor,0,1
2513,2514,15755825,666,Male,0.0,2,1,0,39,Texas,102999.33,McGuirk,0,10
2514,2515,15598175,592,Female,105082.07,2,1,0,26,Alabama,132801.57,Toscani,0,4
2515,2516,15744327,564,Male,0.0,1,1,0,40,Texas,,Ruth,1,4
2516,2517,15798666,814,Female,0.0,2,1,1,36,Texas,98657.01,Hughes,0,6
2517,2518,15577064,592,Male,104702.65,2,1,0,36,Alabama,107948.72,Onyekaozulu,0,2
2518,2519,15759436,758,Female,95813.76,3,1,1,50,Texas,67944.09,Aksenov,1,2
2519,2520,15690231,612,Female,167026.61,2,1,1,62,California,192892.05,K'ung,0,0
2520,2521,15751561,498,Male,102453.26,1,1,0,61,Alabama,187247.56,Meng,1,7
2521,2522,15739068,638,Male,148045.45,2,1,1,25,Alabama,114722.42,Nwoye,0,4
2522,2523,15758056,558,Male,0.0,2,0,0,35,Texas,111687.57,Calabresi,0,1
2523,2524,15742269,756,Female,0.0,2,1,0,24,Texas,184182.25,Milano,0,1
2524,2525,15726490,782,Male,0.0,1,1,1,,California,52759.82,Kirby,1,4
2525,2526,15738411,505,Male,104498.79,1,0,1,34,Texas,126451.14,Ho,0,10
2526,2527,15727919,671,Female,0.0,2,0,0,29,California,12048.67,Chukwuemeka,0,6
2527,2528,15709396,801,Male,0.0,2,1,1,42,Texas,95804.33,Hale,0,6
2528,2529,15654106,604,Male,149542.52,2,0,1,,Texas,197911.52,K?,0,8
2529,2530,15621653,716,Female,87946.39,1,1,1,29,Texas,182531.74,Rice,0,100
2530,2531,15598086,624,Female,68639.57,1,1,0,45,Texas,168002.31,Brown,1,3
2531,2532,15752300,607,Male,148826.32,1,1,1,47,Alabama,79450.61,Sagese,0,4
2532,2533,15658693,827,Female,0.0,2,0,1,60,Texas,60615.83,Aksyonova,0,2
2533,2534,15631838,606,Male,108166.09,2,0,1,61,Texas,8643.21,Findlay,0,5
2534,2535,15803804,717,Female,103214.71,1,1,0,35,Alabama,172172.7,Walker,0,5
2535,2536,15578809,651,Male,134760.21,2,0,0,40,Alabama,174434.06,Hao,1,1
2536,2537,15752026,691,Male,0.0,1,0,1,58,Texas,194930.3,Hammer,1,3
2537,2538,15723706,573,Female,90124.64,1,1,0,33,Texas,137476.71,Abbott,0,0
2538,2539,15752838,723,Male,0.0,2,1,1,,California,94415.6,Lucas,0,6
2539,2540,15569571,584,Female,87361.02,2,1,0,46,Alabama,120376.87,Davydova,1,6
2540,2541,15769703,550,Female,111257.59,1,0,0,45,Alabama,97623.42,West,1,8
2541,2542,15679770,611,Female,131583.59,4,0,1,61,Texas,66238.23,Smith,1,3
2542,2543,15791102,549,Male,95020.8,3,1,1,41,Alabama,,,1,9
2543,2544,15655192,850,Female,0.0,2,0,1,24,California,69052.87,Fiorentino,0,1
2544,2545,15709487,668,Male,80242.37,2,0,0,34,Alabama,56780.97,Freeman,0,5
2545,2546,15687130,686,Female,0.0,1,1,1,43,Texas,170072.9,Nkemjika,0,0
2546,2547,15755178,660,Male,0.0,3,1,1,50,Texas,191849.15,Ramos,1,1
2547,2548,15634772,682,Female,122661.39,1,0,1,,California,84803.76,Mario,0,0
2548,2549,15617197,524,Male,0.0,2,1,1,50,Texas,31840.59,Chien,1,4
2549,2550,15631240,645,Female,0.0,2,1,1,36,Texas,12096.61,Dubinina,1,8
2550,2551,15784301,850,Male,0.0,2,1,0,42,Texas,44165.84,Wang,0,0
2551,2552,15631310,537,Female,0.0,1,1,1,53,Texas,91406.62,Hsieh,0,3
2552,2553,15756560,599,Female,81742.84,2,1,0,46,California,83282.21,Moran,0,7
2553,2554,15732270,727,Male,0.0,1,1,1,71,California,198446.91,Hung,0,8
2554,2555,15739357,756,Male,145127.85,1,0,0,30,California,7554.68,Moss,0,2
2555,2556,15771540,755,Male,148912.44,1,1,0,38,Texas,80416.16,Fedorova,0,9
2556,2557,15567486,634,Female,0.0,2,1,1,41,California,164549.74,Li,0,4
2557,2558,15714634,837,Male,89900.24,2,1,0,26,Texas,175477.03,Nebechi,0,4
2558,2559,15727021,727,Female,119027.28,2,1,1,30,Alabama,137903.54,Obialo,0,8
2559,2560,15650670,567,Female,105222.86,2,1,0,40,Alabama,93795.86,Bateson,0,2
2560,2561,15711834,650,Female,0.0,1,0,0,30,California,67997.13,Long,1,6
2561,2562,15729763,655,Male,116114.93,1,1,1,34,California,49492.15,Nelson,0,1
2562,2563,15646566,763,Female,187911.55,1,0,1,58,Texas,,Bell,0,9
2563,2564,15645463,843,Female,0.0,2,1,1,,Texas,67494.23,Udinese,0,5
2564,2565,15672144,667,Female,144432.04,1,1,1,38,Texas,73963.17,Mao,1,6
2565,2566,15596088,705,Female,77065.9,2,0,1,50,Texas,145159.26,Fanucci,0,4
2566,2567,15614878,660,Female,180520.29,1,1,1,29,Alabama,123850.58,Yeh,0,6
2567,2568,15635240,553,Male,0.0,2,0,0,,Texas,23822.04,Onuoha,0,1
2568,2569,15775905,612,Female,130024.87,1,1,1,47,Alabama,45750.21,Moore,1,6
2569,2570,15700657,641,Female,110086.69,1,1,0,40,Alabama,159773.14,Thornton,0,2
2570,2571,15611905,513,Female,174853.46,1,1,0,31,California,84238.63,Warlow-Davies,0,5
2571,2572,15652527,680,Male,108724.98,1,0,1,44,Texas,72330.46,Champion,0,7
2572,2573,15785865,711,Male,91285.13,2,1,1,58,Texas,26767.85,Mazzanti,0,9
2573,2574,15645942,689,Male,0.0,2,1,1,40,California,164768.82,Macleod,0,2
2574,2575,15688691,665,Female,110610.41,2,0,1,,Alabama,1112.76,Lei,1,9
2575,2576,15592736,551,Male,102994.04,1,1,0,,Alabama,176680.16,Lucchese,1,5
2576,2577,15673529,645,Male,59893.85,2,1,0,36,California,43999.64,Lombardo,0,4
2577,2578,15724145,616,Male,149318.55,1,1,0,29,Alabama,140746.13,William,0,8
2578,2579,15704629,582,Female,116409.55,1,0,1,32,Texas,152790.92,Wright,0,1
2579,2580,15597896,365,Male,127760.07,1,1,0,30,Alabama,81537.85,Ozoemena,1,0
2580,2581,15731790,697,Female,132591.36,1,1,1,38,Alabama,7387.8,Boyle,1,6
2581,2582,15634719,704,Male,0.0,2,1,0,31,Texas,183038.33,Chinwendu,0,0
2582,2583,15703205,656,Female,113402.14,2,1,1,46,Texas,138849.06,Uwaezuoke,0,5
2583,2584,15567333,712,Female,0.0,2,1,0,31,Texas,170333.38,Archambault,0,7
2584,2585,15754537,748,Male,0.0,1,0,0,40,Texas,60416.76,Ko,0,0
2585,2586,15612030,724,Male,0.0,2,1,1,28,Texas,100240.2,Udegbulam,0,9
2586,2587,15573242,691,Male,136953.47,1,1,1,50,Texas,2704.98,Greene,0,6
2587,2588,15601892,563,Male,0.0,2,0,1,33,Texas,68815.05,Hunter,0,8
2588,2589,15663885,741,Male,0.0,1,1,1,32,Texas,64839.23,Blinova,0,5
2589,2590,15701096,778,Male,123863.64,1,1,0,44,Texas,144494.94,De Garis,0,8
2590,2591,15710450,848,Male,120811.89,1,1,1,22,California,185510.34,Okwudiliolisa,0,7
2591,2592,15790846,634,Male,148430.55,1,1,1,38,Alabama,56055.72,Ts'ai,0,2
2592,2593,15658956,505,Male,47869.69,2,1,1,40,Alabama,155061.97,Tuan,0,6
2593,2594,15755223,692,Male,150926.99,2,0,0,53,Alabama,119817.19,Tseng,0,7
2594,2595,15787318,537,Female,103163.35,1,1,0,47,Alabama,16259.64,Holmwood,1,6
2595,2596,15737310,633,Male,130206.28,1,1,0,29,Texas,184654.87,Thompson,0,10
2596,2597,15763665,833,Female,136674.51,2,0,0,28,Texas,5278.78,Y?,0,4
2597,2598,15668818,592,Female,200322.45,1,1,1,40,California,,Chidubem,0,2
2598,2599,15765812,587,Male,0.0,2,1,1,48,California,8908.0,Trevisani,0,1
2599,2600,15704844,550,Male,80927.56,1,0,1,62,California,64490.67,Hsiung,0,7
2600,2601,15744582,680,Female,0.0,3,1,0,24,Texas,154971.63,Randall,1,100
2601,2602,15616700,622,Female,0.0,2,1,1,41,California,,,0,9
2602,2603,15683521,594,Male,142574.71,2,1,0,28,Alabama,129084.82,Godfrey,0,0
2603,2604,15583049,643,Female,160426.07,1,0,1,34,Alabama,188533.11,Wallace,0,7
2604,2605,15643752,540,Male,116160.23,1,1,0,,Texas,13411.67,Wei,0,5
2605,2606,15620398,635,Female,98683.47,2,1,0,34,California,15733.19,Mitchell,0,5
2606,2607,15715707,657,Male,118829.03,2,1,1,32,Texas,73127.61,Light,0,3
2607,2608,15814209,814,Male,118870.92,1,1,0,31,Texas,101704.19,Capon,0,1
2608,2609,15733768,600,Male,0.0,1,1,1,32,Texas,101986.16,Hou,0,1
2609,2610,15755242,682,Female,0.0,1,1,1,46,Texas,114442.66,Rowe,0,2
2610,2611,15729412,682,Male,107192.38,1,1,1,38,Texas,15669.17,Holloway,0,4
2611,2612,15746564,566,Male,108010.78,1,1,1,42,Texas,157486.1,O'Sullivan,0,3
2612,2613,15588446,550,Male,0.0,2,0,0,34,California,131281.28,Udinesi,0,3
2613,2614,15665221,630,Male,129837.72,2,0,1,26,Texas,197001.15,Nwebube,0,7
2614,2615,15640846,546,Female,106458.31,4,1,0,58,Alabama,128881.87,Chibueze,1,3
2615,2616,15700209,486,Male,97009.15,1,1,1,63,Texas,85101.0,Walker,0,9
2616,2617,15658360,762,Male,122929.42,2,0,0,35,California,149822.04,Gregory,0,9
2617,2618,15602735,692,Male,152296.83,4,0,1,45,Alabama,108040.86,Kuo,1,6
2618,2619,15724834,498,Female,0.0,2,0,0,30,Texas,135795.53,Wilson,0,1
2619,2620,15800062,850,Male,0.0,1,0,0,49,California,,Lanford,0,8
2620,2621,15685300,603,Male,128993.76,2,1,0,35,Texas,130483.56,Meng,0,6
2621,2622,15760102,551,Female,0.0,1,1,0,36,Texas,183479.12,Yeh,0,5
2622,2623,15787026,627,Male,185267.45,2,1,1,27,Alabama,77027.34,Onwuatuegwu,0,0
2623,2624,15653696,515,Female,0.0,2,0,0,,Texas,94141.75,Goliwe,0,9
2624,2625,15788946,605,Female,116805.82,1,0,0,29,California,4092.75,Anthony,0,3
2625,2626,15600724,567,Male,129750.68,1,1,0,29,Alabama,109257.59,Scott,0,5
2626,2627,15574324,568,Female,129177.01,2,0,1,29,Alabama,104617.99,Genovese,0,2
2627,2628,15707144,571,Male,82506.72,2,1,0,25,Alabama,167705.07,Onyeorulu,0,6
2628,2629,15775891,634,Male,107247.69,1,1,1,48,Alabama,103712.05,Myers,1,2
2629,2630,15711789,768,Female,0.0,1,0,0,42,California,161242.99,Davey,0,3
2630,2631,15600879,554,Female,157780.93,2,1,0,36,Alabama,6089.13,Parsons,0,3
2631,2632,15681196,629,Male,172170.36,1,1,1,35,Texas,159777.37,Chikere,0,1
2632,2633,15716000,638,Male,0.0,2,1,1,48,California,,Hs?eh,0,2
2633,2634,15766776,576,Male,0.0,1,1,1,41,Texas,188274.6,Sal,0,1
2634,2635,15680278,661,Female,75361.44,1,1,0,42,California,27608.12,Ts'ai,0,9
2635,2636,15688637,592,Female,0.0,2,1,1,27,Texas,183569.25,Witt,0,4
2636,2637,15591179,702,Male,0.0,2,1,1,30,California,145537.32,Skelton,0,2
2637,2638,15677435,647,Female,98263.46,2,1,0,29,Texas,164717.95,Kazantseva,0,0
2638,2639,15698619,593,Male,0.0,2,1,1,43,Texas,76357.43,Bowhay,0,9
2639,2640,15581036,712,Female,109308.79,2,1,0,40,Alabama,120158.72,Beyer,1,3
2640,2641,15622117,625,Female,0.0,2,1,0,,California,151843.54,Fries,0,8
2641,2642,15599301,538,Female,164365.44,1,0,1,28,Alabama,5698.97,Tao,0,6
2642,2643,15581548,637,Female,98800.0,1,1,0,22,California,122865.55,Kaodilinakachukwu,0,5
2643,2644,15586870,632,Male,193125.85,1,1,1,27,Texas,152665.85,Ni,0,4
2644,2645,15735263,736,Male,51522.75,1,0,1,27,Texas,192131.77,Hsueh,0,5
2645,2646,15765322,755,Male,84284.48,2,1,1,23,Texas,62851.6,Connely,0,5
2646,2647,15582944,425,Female,0.0,2,1,0,39,California,140941.47,Becker,0,5
2647,2648,15687162,461,Male,119889.84,1,0,0,51,Texas,,,1,9
2648,2649,15644962,745,Male,137910.45,1,1,1,21,Texas,177235.23,Connolly,0,4
2649,2650,15612615,616,Female,0.0,2,1,0,37,Texas,86242.18,Graham,0,6
2650,2651,15813439,587,Male,100116.82,1,1,0,33,Texas,34215.58,Ch'ien,0,5
2651,2652,15604544,850,Male,166082.15,2,0,1,40,Alabama,44406.17,Manfrin,0,4
2652,2653,15761348,601,Female,0.0,2,1,0,38,Texas,165196.65,Kuo,0,0
2653,2654,15785078,730,Male,0.0,1,1,0,26,California,34542.41,Fomin,0,3
2654,2655,15759874,532,Male,148595.55,1,1,0,44,Texas,74838.64,Chamberlain,1,3
2655,2656,15643658,850,Male,94078.97,2,1,0,53,Alabama,36980.54,Barber,0,2
2656,2657,15713267,779,Female,0.0,2,0,1,34,California,111676.63,Zimmer,0,5
2657,2658,15737782,562,Male,0.0,1,1,1,29,Texas,25858.68,Brazenor,0,9
2658,2659,15815490,670,Male,164948.98,3,0,0,40,Alabama,177028.0,Cocci,1,2
2659,2660,15679410,729,Female,140549.4,1,1,0,62,Texas,30990.16,Caldwell,1,4
2660,2661,15756241,767,Female,152509.25,1,1,1,44,Texas,136915.15,Yirawala,0,2
2661,2662,15688409,742,Female,191864.51,1,1,0,28,Texas,108457.99,Donaldson,1,2
2662,2663,15742272,669,Female,96418.09,1,0,0,44,Texas,131609.48,Ozerova,1,8
2663,2664,15717898,542,Male,131945.94,1,0,1,32,California,,,0,2
2664,2665,15769582,586,Male,0.0,2,1,1,29,Texas,142238.54,Kang,0,3
2665,2666,15635660,612,Male,142910.15,1,1,0,30,Alabama,105890.55,Rossi,1,9
2666,2667,15576723,740,Female,0.0,2,1,1,37,Texas,194270.91,Ts'ai,0,7
2667,2668,15591577,584,Male,146311.58,1,1,1,35,Texas,105443.47,Moran,0,3
2668,2669,15582325,524,Male,87894.26,1,1,0,52,Texas,173899.42,Jennings,1,2
2669,2670,15693947,614,Female,97445.49,2,1,0,19,Texas,122823.34,Tokareva,0,5
2670,2671,15760446,598,Female,0.0,1,0,1,64,Texas,13181.37,Pagnotto,1,9
2671,2672,15611105,799,Male,0.0,2,0,1,35,California,140780.8,Castella,0,7
2672,2673,15630920,724,Male,154485.74,2,0,0,34,Texas,78560.64,Du Cane,0,2
2673,2674,15574910,601,Male,115625.07,1,1,0,50,Texas,185855.21,Ferguson,0,2
2674,2675,15756472,804,Male,108396.67,1,1,0,25,Texas,128276.95,Odinakachukwu,0,7
2675,2676,15682890,745,Male,65095.41,2,1,1,38,Alabama,140197.42,Woronoff,0,5
2676,2677,15641994,667,Male,103018.45,1,1,0,43,Alabama,32462.39,Meng,1,1
2677,2678,15733297,518,Female,84764.79,1,1,1,38,Texas,162253.9,Sinclair,0,100
2678,2679,15767793,819,Female,0.0,2,1,0,38,Texas,30498.7,Hsu,0,100
2679,2680,15725698,520,Female,115680.81,1,1,1,35,California,90280.7,Panicucci,0,4
2680,2681,15813532,625,Female,0.0,2,1,0,39,Texas,32615.21,Burns,0,5
2681,2682,15576760,673,Male,73088.06,2,0,0,,Alabama,196142.26,Onodugoadiegbemma,0,5
2682,2683,15732102,656,Female,150905.03,2,1,0,27,Alabama,16998.72,Darling,0,3
2683,2684,15739046,850,Female,143054.85,1,0,1,23,California,62980.96,Maggard,0,9
2684,2685,15631927,574,Female,0.0,2,0,0,28,California,185660.3,Thomas,0,7
2685,2686,15672115,679,Male,0.0,2,1,1,60,Texas,77331.77,Lettiere,0,6
2686,2687,15618765,530,Female,99948.45,1,0,1,42,Alabama,97338.62,Ponomaryov,0,0
2687,2688,15679148,508,Male,115451.05,2,0,0,44,Texas,67234.33,Oliver,0,3
2688,2689,15728474,558,Male,108235.91,1,1,1,32,Alabama,143783.28,Chienezie,0,4
2689,2690,15636999,414,Male,0.0,1,0,1,38,Texas,77661.12,Mao,1,8
2690,2691,15754261,648,Male,98795.61,2,1,0,42,California,89123.99,Ho,0,2
2691,2692,15629150,721,Female,0.0,2,1,0,37,Texas,70810.8,Lucchese,0,1
2692,2693,15736274,751,Male,0.0,2,0,0,31,Texas,17550.49,Prokhorova,0,8
2693,2694,15627697,662,Male,0.0,2,0,1,34,Texas,21497.27,Alekseyeva,0,2
2694,2695,15721585,628,Male,113146.98,2,0,1,29,Alabama,124749.08,Blacklock,0,3
2695,2696,15639946,597,Female,162532.14,3,1,0,39,Alabama,36051.46,Sazonova,1,8
2696,2697,15792176,698,Female,92053.44,1,1,1,40,California,143681.83,Henty,0,0
2697,2698,15699450,723,Male,0.0,2,1,1,48,Texas,150694.58,Li,0,7
2698,2699,15729954,586,Female,0.0,3,1,0,28,Texas,170487.4,Azuka,1,5
2699,2700,15600103,633,Female,104944.1,1,1,1,29,Alabama,,Alexander,0,8
2700,2701,15786200,564,Male,0.0,2,1,0,31,Texas,53520.03,Brock,0,4
2701,2702,15797010,649,Female,0.0,2,1,0,31,Texas,15200.61,Shen,0,2
2702,2703,15670172,622,Female,107879.04,1,0,1,30,Texas,196894.62,Padovesi,0,4
2703,2704,15627352,459,Male,110356.42,1,1,0,46,Alabama,4969.13,Bulgakov,1,7
2704,2705,15622494,718,Male,0.0,2,0,0,27,Texas,26229.24,Mazzanti,0,2
2705,2706,15585835,655,Female,109783.69,2,1,0,34,California,134034.32,Lord,0,4
2706,2707,15595071,696,Male,149777.0,1,1,1,22,Texas,198032.93,Ramos,0,9
2707,2708,15628203,637,Female,104339.56,1,0,0,38,Texas,119882.86,Pai,0,3
